"Mænd";"2024";"dest";"orig";"0...5";"0...6";"0...7";"0...8";"0...9";"0...10";"0...11";"0...12";"0...13";"0...14"
"Mænd";2024;"Til Randers";"Fra Middelfart";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Nordfyns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Nyborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Odense";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Svendborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Ærø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Billund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Esbjerg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Fanø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Fredericia";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Haderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Kolding";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Sønderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Tønder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Varde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Vejen";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Vejle";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Aabenraa";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Favrskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Hedensted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Horsens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Norddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Odder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Randers";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Samsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Silkeborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Skanderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Syddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Aarhus";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Herning";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Holstebro";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Ikast-Brande";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Lemvig";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Ringkøbing-Skjern";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Skive";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Struer";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Viborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Brønderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Frederikshavn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Hjørring";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Jammerbugt";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Læsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Mariagerfjord";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Morsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Rebild";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Thisted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Vesthimmerlands";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Randers";"Fra Aalborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra København";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Frederiksberg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Dragør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Tårnby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Albertslund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Ballerup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Brøndby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Gentofte";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Gladsaxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Glostrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Herlev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Hvidovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Høje-Taastrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Ishøj";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Lyngby-Taarbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Rødovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Vallensbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Allerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Egedal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Fredensborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Frederikssund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Furesø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Gribskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Halsnæs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Helsingør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Hillerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Hørsholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Rudersdal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Bornholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Christiansø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Greve";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Køge";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Lejre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Roskilde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Solrød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Faxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Guldborgsund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Holbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Kalundborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Lolland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Næstved";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Odsherred";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Ringsted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Slagelse";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Sorø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Stevns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Vordingborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Assens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Faaborg-Midtfyn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Kerteminde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Langeland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Middelfart";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Nordfyns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Nyborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Odense";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Svendborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Ærø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Billund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Esbjerg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Fanø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Fredericia";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Haderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Kolding";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Sønderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Tønder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Varde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Vejen";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Vejle";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Aabenraa";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Favrskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Hedensted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Horsens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Norddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Odder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Randers";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Samsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Silkeborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Skanderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Syddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Aarhus";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Herning";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Holstebro";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Ikast-Brande";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Lemvig";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Ringkøbing-Skjern";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Skive";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Struer";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Viborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Brønderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Frederikshavn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Hjørring";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Jammerbugt";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Læsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Mariagerfjord";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Morsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Rebild";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Thisted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Vesthimmerlands";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Samsø";"Fra Aalborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra København";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Frederiksberg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Dragør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Tårnby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Albertslund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Ballerup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Brøndby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Gentofte";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Gladsaxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Glostrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Herlev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Hvidovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Høje-Taastrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Ishøj";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Lyngby-Taarbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Rødovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Vallensbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Allerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Egedal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Fredensborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Frederikssund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Furesø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Gribskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Halsnæs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Helsingør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Hillerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Hørsholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Rudersdal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Bornholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Christiansø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Greve";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Køge";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Lejre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Roskilde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Solrød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Faxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Guldborgsund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Holbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Kalundborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Lolland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Næstved";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Odsherred";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Ringsted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Slagelse";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Sorø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Stevns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Vordingborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Assens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Faaborg-Midtfyn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Kerteminde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Langeland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Middelfart";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Nordfyns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Nyborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Odense";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Svendborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Ærø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Billund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Esbjerg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Fanø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Fredericia";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Haderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Kolding";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Sønderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Tønder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Varde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Vejen";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Vejle";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Aabenraa";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Favrskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Hedensted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Horsens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Norddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Odder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Randers";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Samsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Silkeborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Skanderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Syddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Aarhus";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Herning";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Holstebro";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Ikast-Brande";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Lemvig";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Ringkøbing-Skjern";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Skive";1;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Struer";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Viborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Brønderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Frederikshavn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Hjørring";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Jammerbugt";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Læsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Mariagerfjord";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Morsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Rebild";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Thisted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Vesthimmerlands";1;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Silkeborg";"Fra Aalborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra København";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Frederiksberg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Dragør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Tårnby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Albertslund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Ballerup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Brøndby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Gentofte";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Gladsaxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Glostrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Herlev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Hvidovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Høje-Taastrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Ishøj";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Lyngby-Taarbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Rødovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Vallensbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Allerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Egedal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Fredensborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Frederikssund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Furesø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Gribskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Halsnæs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Helsingør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Hillerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Hørsholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Rudersdal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Bornholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Christiansø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Greve";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Køge";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Lejre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Roskilde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Solrød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Faxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Guldborgsund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Holbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Kalundborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Lolland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Næstved";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Odsherred";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Ringsted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Slagelse";0;0;0;0;0;0;0;0;0;0
